Experiment,Parameter,Outcome,Memory,Runtime,Detection delay,TP,FP,FN
RDDM + NB,0.3126315789473684,,64024,21.493582000402967,,0,1,1
CDDM + NB,0.3126315789473684,,8944,51.88359699968714,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,27.314037000905955,,0,0,1
RDDM + NB,0.3126315789473684,,63992,22.05939300074533,,0,0,1
CDDM + NB,0.3126315789473684,,8944,50.69667300085712,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,26.948110999001074,,0,0,1
RDDM + NB,0.3126315789473684,,64024,21.25112999965495,,0,1,1
CDDM + NB,0.3126315789473684,,8944,49.21490399829054,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,27.085657999123214,,0,0,1
RDDM + NB,0.3126315789473684,,63992,21.649321999575477,,0,0,1
CDDM + NB,0.3126315789473684,,8944,64.46286400023382,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,32.65892700073891,,0,0,1
RDDM + NB,0.3126315789473684,,63992,22.17223400111834,,0,0,1
CDDM + NB,0.3126315789473684,,8944,50.285037999856286,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,27.01633900142042,,0,0,1
RDDM + NB,0.3126315789473684,,64024,21.29434299968125,,0,1,1
CDDM + NB,0.3126315789473684,,8944,50.431286999810254,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1232,27.107540001452435,,0,0,1
RDDM + NB,0.3126315789473684,,64088,21.27395700154011,,0,1,1
CDDM + NB,0.3126315789473684,,8944,49.59791600049357,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,28.34037300090131,,0,0,1
RDDM + NB,0.3126315789473684,,63992,26.845647000300232,,0,0,1
CDDM + NB,0.3126315789473684,,8944,57.593183000790305,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1232,27.309811001032358,,0,0,1
RDDM + NB,0.3126315789473684,,63992,20.886471000267193,,0,0,1
CDDM + NB,0.3126315789473684,,8944,50.080659000741434,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,27.243196000199532,,0,0,1
RDDM + NB,0.3126315789473684,,63992,21.375170999817783,,0,0,1
CDDM + NB,0.3126315789473684,,8944,50.248791998456,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,27.697507000993937,,0,0,1
RDDM + NB,0.3126315789473684,,64056,21.69429800051148,,0,0,1
CDDM + NB,0.3126315789473684,,8944,56.38143400028639,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,33.96081199934997,,0,0,1
RDDM + NB,0.3126315789473684,,63992,21.513549998417147,,0,0,1
CDDM + NB,0.3126315789473684,,8944,49.948657000641106,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,27.72628400089161,,0,0,1
RDDM + NB,0.3126315789473684,,63944,22.022994000508334,,0,0,1
CDDM + NB,0.3126315789473684,,8944,49.568075000934186,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,27.13848399980634,,0,0,1
RDDM + NB,0.3126315789473684,,63992,21.53704999909678,,0,0,1
CDDM + NB,0.3126315789473684,,8944,49.21651299991936,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,27.274776999547612,,0,0,1
RDDM + NB,0.3126315789473684,,64024,28.34131800045725,,0,1,1
CDDM + NB,0.3126315789473684,,8944,49.15364100088482,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,27.352961000360665,,0,0,1
RDDM + NB,0.3126315789473684,,64056,21.89168099903327,,0,0,1
CDDM + NB,0.3126315789473684,,8944,49.83164199984458,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,26.82345399989572,,0,0,1
RDDM + NB,0.3126315789473684,,64024,21.408757000244805,,0,1,1
CDDM + NB,0.3126315789473684,,8944,49.149984999530716,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,27.78884100007417,,0,0,1
RDDM + NB,0.3126315789473684,,64024,21.080919999803882,,0,1,1
CDDM + NB,0.3126315789473684,,8944,50.51169699981983,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,26.81479999955627,,0,0,1
RDDM + NB,0.3126315789473684,,64024,21.427227000458515,,0,1,1
CDDM + NB,0.3126315789473684,,8944,50.00352900060534,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,26.759718000903376,,0,0,1
RDDM + NB,0.3126315789473684,,63992,21.64510500006145,,0,0,1
CDDM + NB,0.3126315789473684,,8944,48.39414700109046,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,28.419063999535865,,0,0,1
RDDM + NB,0.3126315789473684,,63992,21.152332999918144,,0,0,1
CDDM + NB,0.3126315789473684,,8944,57.928862999688135,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,27.44910900037212,,0,0,1
RDDM + NB,0.3126315789473684,,63976,21.241165999526856,,0,1,1
CDDM + NB,0.3126315789473684,,8944,50.484096000218415,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,27.51725300004182,,0,0,1
RDDM + NB,0.3126315789473684,,64056,21.81877600014559,,0,0,1
CDDM + NB,0.3126315789473684,,8944,50.239086000146926,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,27.649773001030553,,0,0,1
RDDM + NB,0.3126315789473684,,63992,21.406437999758055,,0,1,1
CDDM + NB,0.3126315789473684,,8944,58.52573499942082,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,32.35456299989892,,0,0,1
RDDM + NB,0.3126315789473684,,64056,21.947598001133883,,0,0,1
CDDM + NB,0.3126315789473684,,8944,50.00094700153568,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,27.647523000268848,,0,0,1
RDDM + NB,0.3126315789473684,,63976,21.48735700029647,,0,1,1
CDDM + NB,0.3126315789473684,,8944,49.75198099964473,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1232,27.77514099943801,,0,0,1
RDDM + NB,0.3126315789473684,,63992,21.566949999396456,,0,0,1
CDDM + NB,0.3126315789473684,,8944,49.59706299996469,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,27.705459000571864,,0,0,1
RDDM + NB,0.3126315789473684,,63992,21.174704999793903,,0,1,1
CDDM + NB,0.3126315789473684,,8944,49.998140000752755,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1232,27.330377999533084,,0,0,1
RDDM + NB,0.3126315789473684,,64024,21.738209999966784,,0,1,1
CDDM + NB,0.3126315789473684,,8944,49.88689899983001,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,27.34762500040233,,0,0,1
RDDM + NB,0.3126315789473684,,64024,21.155807000468485,,0,1,1
CDDM + NB,0.3126315789473684,,8944,49.61758900026325,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,27.322184998411103,,0,0,1
RDDM + NB,0.3126315789473684,,63992,28.599950001080288,,0,0,1
CDDM + NB,0.3126315789473684,,8944,67.35284100068384,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1200,32.98777300005895,,0,0,1
RDDM + NB,0.3126315789473684,,64024,29.428781001115567,,0,3,1
CDDM + NB,0.3126315789473684,,8944,64.17968300047505,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,32.50709700114385,,0,0,1
RDDM + NB,0.3126315789473684,,63992,27.070091000496177,,0,0,1
CDDM + NB,0.3126315789473684,,8944,48.755489000541274,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,27.780102998804068,,0,0,1
RDDM + NB,0.3126315789473684,,64024,22.677516000840114,,0,1,1
CDDM + NB,0.3126315789473684,,8944,50.90548000043782,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,27.138760000525508,,0,0,1
RDDM + NB,0.3126315789473684,,63976,21.358056999815744,,0,1,1
CDDM + NB,0.3126315789473684,,8944,51.348822000363725,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,26.709915000537876,,0,0,1
RDDM + NB,0.3126315789473684,,63992,20.954438999979175,,0,0,1
CDDM + NB,0.3126315789473684,,8944,66.86044600064633,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,27.446930998848984,,0,0,1
RDDM + NB,0.3126315789473684,,64024,20.929260999764665,,0,1,1
CDDM + NB,0.3126315789473684,,8944,50.49323599996569,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,27.73533500112535,,0,0,1
RDDM + NB,0.3126315789473684,,63992,21.78423700024723,,0,0,1
CDDM + NB,0.3126315789473684,,8944,48.380532000010135,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,26.86055200138071,,0,0,1
RDDM + NB,0.3126315789473684,,63992,21.39052399979846,,0,2,1
CDDM + NB,0.3126315789473684,,8944,49.2289060002804,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,32.24071799922967,,0,0,1
RDDM + NB,0.3126315789473684,,63992,21.868447998713236,,0,0,1
CDDM + NB,0.3126315789473684,,8944,52.5239460002922,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,29.646964998391923,,0,0,1
RDDM + NB,0.3126315789473684,,64024,21.18525300102192,,0,1,1
CDDM + NB,0.3126315789473684,,8944,48.95863900128461,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,27.315214998452575,,0,0,1
RDDM + NB,0.3126315789473684,,63976,21.14463899852126,,0,2,1
CDDM + NB,0.3126315789473684,,8944,49.39226299939037,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,27.12715699999535,,0,0,1
RDDM + NB,0.3126315789473684,,63976,28.726301999995485,,0,2,1
CDDM + NB,0.3126315789473684,,8944,64.60741899900313,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,26.52166100051545,,0,0,1
RDDM + NB,0.3126315789473684,,64024,20.889929999611923,,0,1,1
CDDM + NB,0.3126315789473684,,8944,49.33766499925696,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,27.57398900030239,,0,0,1
RDDM + NB,0.3126315789473684,,63992,21.584125999652315,,0,0,1
CDDM + NB,0.3126315789473684,,8944,49.086660001194105,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,27.219007999519818,,0,0,1
RDDM + NB,0.3126315789473684,,63992,21.110689998749876,,0,0,1
CDDM + NB,0.3126315789473684,,8944,49.55246500139765,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,32.97118400041654,,0,0,1
RDDM + NB,0.3126315789473684,,63992,21.65606999915326,,0,0,1
CDDM + NB,0.3126315789473684,,8944,48.59064500124077,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,27.63344000049983,,0,0,1
RDDM + NB,0.3126315789473684,,64024,21.00378099930822,,0,1,1
CDDM + NB,0.3126315789473684,,8944,50.655519000429194,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,27.177291000043624,,0,0,1
RDDM + NB,0.3126315789473684,,64024,22.728128999006003,,0,1,1
CDDM + NB,0.3126315789473684,,8944,51.05252099929203,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,28.13367700036906,,0,0,1
RDDM + NB,0.3126315789473684,,63992,26.93138999893563,,0,0,1
CDDM + NB,0.3126315789473684,,8944,51.654209000844276,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,27.455114000986214,,0,0,1
RDDM + NB,0.3126315789473684,,63992,21.562898000411224,,0,0,1
CDDM + NB,0.3126315789473684,,8944,49.432908001108444,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,26.626888000464533,,0,0,1
RDDM + NB,0.3126315789473684,,63976,22.790662000261364,,0,1,1
CDDM + NB,0.3126315789473684,,8944,50.97775499962154,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,26.722754000729765,,0,0,1
RDDM + NB,0.3126315789473684,,63992,22.218144998987555,,0,0,1
CDDM + NB,0.3126315789473684,,8944,49.555548999705934,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,26.92964000016218,,0,0,1
RDDM + NB,0.3126315789473684,,63992,22.23229999981413,,0,0,1
CDDM + NB,0.3126315789473684,,8944,49.72590299985313,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,27.326478999384562,,0,0,1
RDDM + NB,0.3126315789473684,,64024,22.091561999332043,,0,1,1
CDDM + NB,0.3126315789473684,,8944,50.052832999426755,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,26.917901001070277,,0,0,1
RDDM + NB,0.3126315789473684,,63992,21.541267000429798,,0,0,1
CDDM + NB,0.3126315789473684,,8944,51.89927900028124,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,26.85502600070322,,0,0,1
RDDM + NB,0.3126315789473684,,64024,21.397481999883894,,0,2,1
CDDM + NB,0.3126315789473684,,8944,49.8816600011196,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,27.53286000006483,,0,0,1
RDDM + NB,0.3126315789473684,,63944,21.258662000036566,,0,0,1
CDDM + NB,0.3126315789473684,,8944,49.24552700140339,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,26.947663000100874,,0,0,1
RDDM + NB,0.3126315789473684,,64024,20.84630999888759,,0,1,1
CDDM + NB,0.3126315789473684,,8944,53.322605999710504,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1232,26.758119000078295,,0,0,1
RDDM + NB,0.3126315789473684,,64024,20.960072999514523,,0,1,1
CDDM + NB,0.3126315789473684,,8944,49.22997900030168,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,27.002124001228367,,0,0,1
RDDM + NB,0.3126315789473684,,63976,20.96750000055181,,0,1,1
CDDM + NB,0.3126315789473684,,8944,49.51190000065253,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,28.04904799995711,,0,0,1
RDDM + NB,0.3126315789473684,,64024,21.954869000182953,,0,1,1
CDDM + NB,0.3126315789473684,,8944,55.34565199923236,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,26.747320998765645,,0,0,1
RDDM + NB,0.3126315789473684,,63992,21.403847998954006,,0,0,1
CDDM + NB,0.3126315789473684,,8944,49.23560800125415,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,27.070670999819413,,0,0,1
RDDM + NB,0.3126315789473684,,63992,21.11969099860289,,0,0,1
CDDM + NB,0.3126315789473684,,8944,50.62517499936803,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,27.052958999775,,0,0,1
RDDM + NB,0.3126315789473684,,64024,21.10029999857943,,0,1,1
CDDM + NB,0.3126315789473684,,8944,48.91764300009527,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,33.23993999947561,,0,0,1
RDDM + NB,0.3126315789473684,,63992,21.302553999703377,,0,0,1
CDDM + NB,0.3126315789473684,,8944,49.91641000015079,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,27.057798000896582,,0,0,1
RDDM + NB,0.3126315789473684,,63944,21.241163998638513,,0,0,1
CDDM + NB,0.3126315789473684,,8944,49.56273300012981,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,26.856417998715187,,0,0,1
RDDM + NB,0.3126315789473684,,64024,20.974410999770043,,0,1,1
CDDM + NB,0.3126315789473684,,8944,51.29255999963789,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,28.172338999866042,,0,0,1
RDDM + NB,0.3126315789473684,,64024,23.322431999986293,,0,1,1
CDDM + NB,0.3126315789473684,,8944,49.29164800159924,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1232,26.876412999627064,,0,0,1
RDDM + NB,0.3126315789473684,,64056,21.366502998716896,,0,0,1
CDDM + NB,0.3126315789473684,,8944,50.32224599926849,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,27.4183389992686,,0,0,1
RDDM + NB,0.3126315789473684,,63992,21.42574099889316,,0,0,1
CDDM + NB,0.3126315789473684,,8944,50.43571199894359,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,27.514931998666725,,0,0,1
RDDM + NB,0.3126315789473684,,63992,24.985576999824843,,0,0,1
CDDM + NB,0.3126315789473684,,8944,49.98069899920665,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,27.065143000072567,,0,0,1
RDDM + NB,0.3126315789473684,,64088,21.27156499955163,,0,1,1
CDDM + NB,0.3126315789473684,,8944,54.04691700096009,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,27.599111001109122,,0,0,1
RDDM + NB,0.3126315789473684,,63992,21.33371600029932,,0,0,1
CDDM + NB,0.3126315789473684,,8944,51.03062099988165,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,27.504941999723087,,0,0,1
RDDM + NB,0.3126315789473684,,63992,23.036876998958178,,0,0,1
CDDM + NB,0.3126315789473684,,8944,49.85057999874698,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,27.42999600013718,,0,0,1
RDDM + NB,0.3126315789473684,,64024,21.18088700080989,,0,1,1
CDDM + NB,0.3126315789473684,,8944,49.03929300053278,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,27.98934000020381,,0,0,1
RDDM + NB,0.3126315789473684,,63992,21.22051699916483,,0,0,1
CDDM + NB,0.3126315789473684,,8944,49.06216999916069,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,27.26387400070962,,0,0,1
RDDM + NB,0.3126315789473684,,63992,22.057182000935427,,0,0,1
CDDM + NB,0.3126315789473684,,8944,49.38112899981206,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,28.113976999520673,,0,0,1
RDDM + NB,0.3126315789473684,,64088,22.133349000796443,,0,1,1
CDDM + NB,0.3126315789473684,,8944,50.39439199936169,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1232,27.27894099916739,,0,0,1
RDDM + NB,0.3126315789473684,,63976,21.954077999907895,,0,1,1
CDDM + NB,0.3126315789473684,,8944,49.415064000640996,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,27.37100900048972,,0,0,1
RDDM + NB,0.3126315789473684,,64024,23.002521000307752,,0,1,1
CDDM + NB,0.3126315789473684,,8944,49.337596999976085,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,27.76418200119224,,0,0,1
RDDM + NB,0.3126315789473684,,63992,21.691564999855473,,0,0,1
CDDM + NB,0.3126315789473684,,8944,52.87463099921297,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,26.87769399926765,,0,0,1
RDDM + NB,0.3126315789473684,,64024,21.57238200015854,,0,2,1
CDDM + NB,0.3126315789473684,,8944,48.93509300018195,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,27.061033999416395,,0,0,1
RDDM + NB,0.3126315789473684,,64024,24.47334799944656,,0,1,1
CDDM + NB,0.3126315789473684,,8944,51.851529999112245,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,26.81326799938688,,0,0,1
RDDM + NB,0.3126315789473684,,64024,21.297058001437108,,0,1,1
CDDM + NB,0.3126315789473684,,8944,49.21047699826886,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,28.44761300002574,,0,0,1
RDDM + NB,0.3126315789473684,,64024,21.75101900138543,,0,1,1
CDDM + NB,0.3126315789473684,,8944,50.09728999903018,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,27.20043000044825,,0,0,1
RDDM + NB,0.3126315789473684,,63920,21.547095999267185,,0,1,1
CDDM + NB,0.3126315789473684,,8944,64.83017600112362,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,27.150397001605597,,0,0,1
RDDM + NB,0.3126315789473684,,63992,21.764649000033387,,0,0,1
CDDM + NB,0.3126315789473684,,8944,50.669508998907986,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1200,27.21518699945591,,0,0,1
RDDM + NB,0.3126315789473684,,64056,21.139599000889575,,0,0,1
CDDM + NB,0.3126315789473684,,8944,49.614183999437955,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1264,27.047690000472357,,0,0,1
RDDM + NB,0.3126315789473684,,63992,21.105999001520104,,0,0,1
CDDM + NB,0.3126315789473684,,8944,50.80493499917793,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,33.536668999659014,,0,0,1
RDDM + NB,0.3126315789473684,,63992,21.08673099974112,,0,0,1
CDDM + NB,0.3126315789473684,,8944,50.09942799915734,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,27.924370000619092,,0,0,1
RDDM + NB,0.3126315789473684,,64056,22.149017999254283,,0,0,1
CDDM + NB,0.3126315789473684,,8944,50.019090000205324,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1232,26.956291001624777,,0,0,1
RDDM + NB,0.3126315789473684,,64024,21.247156999379513,,0,1,1
CDDM + NB,0.3126315789473684,,8944,48.99401200054854,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1232,27.150873000209685,,0,0,1
RDDM + NB,0.3126315789473684,,64024,28.09803399941302,,0,1,1
CDDM + NB,0.3126315789473684,,8944,50.657603998843115,,0,0,1
HDDM_A_test + NB,0.3126315789473684,,1296,27.120646000184934,,0,0,1
RDDM + NB,0.3126315789473684,,63992,20.936472001267248,,0,0,1
CDDM + NB,0.36473684210526314,,8944,50.34440000054019,,0,0,1
HDDM_A_test + NB,0.36473684210526314,,1296,27.87825000086741,,0,0,1
RDDM + NB,0.36473684210526314,,63976,21.24375400126155,,0,1,1
CDDM + NB,0.36473684210526314,,8944,50.30535700097971,,0,0,1
HDDM_A_test + NB,0.36473684210526314,,1232,27.150415999130928,,0,0,1
RDDM + NB,0.36473684210526314,,64024,21.601407999696676,,0,1,1
CDDM + NB,0.36473684210526314,,8944,50.215295999805676,,0,0,1
HDDM_A_test + NB,0.36473684210526314,,1264,26.955747000101837,,0,0,1
RDDM + NB,0.36473684210526314,,64024,21.55123600095976,,0,1,1
CDDM + NB,0.36473684210526314,,8944,49.61477799952263,,0,0,1
HDDM_A_test + NB,0.36473684210526314,,1232,26.926425000056042,,0,0,1
RDDM + NB,0.36473684210526314,,64024,21.51904300080787,,0,1,1
CDDM + NB,0.36473684210526314,,8944,48.77095499978168,,0,0,1
HDDM_A_test + NB,0.36473684210526314,,1296,28.39848299845471,,0,0,1
RDDM + NB,0.36473684210526314,,63992,21.907193999140873,,0,0,1
CDDM + NB,0.36473684210526314,,8944,66.13868000022194,,0,0,1
HDDM_A_test + NB,0.36473684210526314,,1264,32.818441999552306,,0,0,1
RDDM + NB,0.36473684210526314,,63992,26.190206999672228,,0,0,1
CDDM + NB,0.36473684210526314,,8944,49.39234100129397,,0,0,1
HDDM_A_test + NB,0.36473684210526314,,1296,27.44744499977969,,0,0,1
RDDM + NB,0.36473684210526314,,64024,21.19489100005012,,0,1,1
CDDM + NB,0.36473684210526314,,8944,50.16751000039221,,0,0,1
HDDM_A_test + NB,0.36473684210526314,,1296,26.90158499899553,,0,0,1
RDDM + NB,0.36473684210526314,,63992,21.363077999922098,,0,0,1
CDDM + NB,0.36473684210526314,,8944,48.728249999840045,,0,0,1
HDDM_A_test + NB,0.36473684210526314,,1296,26.76087399959215,,0,0,1
RDDM + NB,0.36473684210526314,,63992,21.08815700012201,,0,0,1
CDDM + NB,0.36473684210526314,,8944,65.11810300071375,,0,0,1
HDDM_A_test + NB,0.36473684210526314,,1296,32.79941199980385,,0,0,1
RDDM + NB,0.36473684210526314,,64024,21.52189200023713,,0,1,1
CDDM + NB,0.36473684210526314,,8944,48.85327600095479,,0,0,1
HDDM_A_test + NB,0.36473684210526314,,1264,27.2432090005168,,0,0,1
RDDM + NB,0.36473684210526314,,64024,21.142452000276535,,0,1,1
CDDM + NB,0.36473684210526314,,8944,48.948378000204684,,0,0,1
HDDM_A_test + NB,0.36473684210526314,,1296,27.159012999618426,,0,0,1
RDDM + NB,0.36473684210526314,,64024,21.66972099985287,,0,1,1
CDDM + NB,0.36473684210526314,,8944,49.33566200088535,,0,0,1
HDDM_A_test + NB,0.36473684210526314,,1264,26.98560699900554,,0,0,1
RDDM + NB,0.36473684210526314,,63992,28.16587799861736,,0,0,1
CDDM + NB,0.36473684210526314,,8944,49.84621800031164,,0,0,1
HDDM_A_test + NB,0.36473684210526314,,1296,27.293562001432292,,0,0,1
RDDM + NB,0.36473684210526314,,64024,21.200973000304657,,0,2,1
CDDM + NB,0.36473684210526314,,8944,48.840112998732366,,0,0,1
HDDM_A_test + NB,0.36473684210526314,,1296,27.062298000601004,,0,1,1
RDDM + NB,0.36473684210526314,,64056,21.444878999318462,,0,0,1
CDDM + NB,0.36473684210526314,,8944,49.24682099954225,,0,0,1
HDDM_A_test + NB,0.36473684210526314,,1232,26.71415899931162,,0,0,1
RDDM + NB,0.36473684210526314,,63944,21.050756999102305,,0,0,1
CDDM + NB,0.36473684210526314,,8944,63.417060000574565,,0,0,1
HDDM_A_test + NB,0.36473684210526314,,1264,27.286706999802846,,0,1,1
RDDM + NB,0.36473684210526314,,63992,21.577030000116793,,0,0,1
CDDM + NB,0.36473684210526314,,8944,49.69937399982882,,0,0,1
HDDM_A_test + NB,0.36473684210526314,,1232,26.818350999747054,,0,0,1
RDDM + NB,0.36473684210526314,,63992,22.21224999993865,,0,0,1
CDDM + NB,0.36473684210526314,,8944,48.88874499920348,,0,0,1
