Experiment,Parameter,Outcome,Memory,Runtime,Detection delay,TP,FP,FN
CDDM,0.36473684210526314,,8944.0,91.70310699846596,102.0,1.0,0.0,0.0
CUSUM,0.36473684210526314,,880.0,35.84669799965923,96.0,1.0,0.0,0.0
DDM,0.36473684210526314,,856.0,36.94848400118644,27.0,1.0,0.0,0.0
EDDM,0.36473684210526314,,1472.0,33.4562130010454,155.0,1.0,5.0,0.0
EWMA,0.36473684210526314,,928.0,41.40791999816429,4.0,1.0,2.0,0.0
FHDDM,0.36473684210526314,,1744.0,36.242279998987215,44.0,1.0,0.0,0.0
FHDDMS,0.36473684210526314,,1920.0,50.4573510006594,63.0,1.0,0.0,0.0
FHDDMS.add,0.36473684210526314,,1224.0,40.60578799908399,24.0,1.0,0.0,0.0
HDDM.A.test,0.36473684210526314,,1264.0,54.55438900025911,61.0,1.0,0.0,0.0
HDDM.W.test,0.36473684210526314,,2520.0,52.848382998490706,43.0,1.0,0.0,0.0
MDDM.A.100,0.36473684210526314,,1976.0,87.66886499870452,72.0,1.0,0.0,0.0
MDDM.E.100,0.36473684210526314,,1968.0,64.84400599947548,25.0,1.0,0.0,0.0
MDDM.G.100,0.36473684210526314,,1968.0,69.35498200255097,32.0,1.0,0.0,0.0
NO_DETECTION,0.36473684210526314,,320.0,33.21300099923974,255.0,0.0,0.0,1.0
PageHinkley,0.36473684210526314,,960.0,35.43816400269861,151.0,1.0,0.0,0.0
RDDM,0.36473684210526314,,64024.0,40.52255100032198,29.0,1.0,1.0,0.0
SeqDrift2,0.36473684210526314,,30272.0,57.23181799839949,199.0,1.0,0.0,0.0
ADWIN,0.36473684210526314,,6592.0,65.09558800098603,55.0,1.0,0.0,0.0
BWAF,0.36473684210526314,,1024.0,101.09297700182651,7.0,1.0,0.0,0.0
CDDM,0.36473684210526314,,8944.0,93.98341600171989,81.0,1.0,0.0,0.0
CUSUM,0.36473684210526314,,880.0,35.64098500282853,100.0,1.0,0.0,0.0
DDM,0.36473684210526314,,904.0,37.59755599821801,39.0,1.0,0.0,0.0
EDDM,0.36473684210526314,,1440.0,34.2861150020326,13.0,1.0,3.0,0.0
EWMA,0.36473684210526314,,960.0,40.74256400053855,2.0,1.0,5.0,0.0
FHDDM,0.36473684210526314,,1744.0,46.66670900041936,50.0,1.0,0.0,0.0
FHDDMS,0.36473684210526314,,1920.0,63.275824999436736,35.0,1.0,0.0,0.0
FHDDMS.add,0.36473684210526314,,1224.0,47.96419000194874,24.0,1.0,0.0,0.0
HDDM.A.test,0.36473684210526314,,1264.0,52.17442900175229,14.0,1.0,0.0,0.0
HDDM.W.test,0.36473684210526314,,2520.0,56.97249900185852,31.0,1.0,0.0,0.0
MDDM.A.100,0.36473684210526314,,1976.0,89.29511599853868,60.0,1.0,0.0,0.0
MDDM.E.100,0.36473684210526314,,1968.0,65.52412000019103,22.0,1.0,0.0,0.0
MDDM.G.100,0.36473684210526314,,1968.0,68.29060500240303,31.0,1.0,0.0,0.0
NO_DETECTION,0.36473684210526314,,320.0,33.823462999862386,255.0,0.0,0.0,1.0
PageHinkley,0.36473684210526314,,960.0,35.570706000726204,178.0,1.0,0.0,0.0
RDDM,0.36473684210526314,,64024.0,54.61021999872173,13.0,1.0,0.0,0.0
SeqDrift2,0.36473684210526314,,30272.0,45.32882199782762,199.0,1.0,0.0,0.0
ADWIN,0.36473684210526314,,6568.0,65.37843199839699,55.0,1.0,0.0,0.0
BWAF,0.36473684210526314,,1024.0,98.9017200008675,8.0,1.0,1.0,0.0
CDDM,0.36473684210526314,,8944.0,94.37205799986259,106.0,1.0,0.0,0.0
CUSUM,0.36473684210526314,,880.0,35.85937699972419,124.0,1.0,0.0,0.0
DDM,0.36473684210526314,,904.0,38.26639000180876,47.0,1.0,0.0,0.0
EDDM,0.36473684210526314,,1472.0,34.096424002200365,25.0,1.0,2.0,0.0
EWMA,0.36473684210526314,,960.0,50.69961299886927,2.0,1.0,4.0,0.0
FHDDM,0.36473684210526314,,1744.0,35.91232300095726,50.0,1.0,0.0,0.0
FHDDMS,0.36473684210526314,,1920.0,51.083598998957314,27.0,1.0,0.0,0.0
FHDDMS.add,0.36473684210526314,,1224.0,39.72700300073484,24.0,1.0,0.0,0.0
HDDM.A.test,0.36473684210526314,,1296.0,50.73100799927488,18.0,1.0,0.0,0.0
HDDM.W.test,0.36473684210526314,,2520.0,51.984224999614526,21.0,1.0,0.0,0.0
MDDM.A.100,0.36473684210526314,,1976.0,88.32794000045396,40.0,1.0,0.0,0.0
MDDM.E.100,0.36473684210526314,,1968.0,64.48719400214031,48.0,1.0,0.0,0.0
MDDM.G.100,0.36473684210526314,,1968.0,68.2395380026719,42.0,1.0,0.0,0.0
NO_DETECTION,0.36473684210526314,,320.0,44.18138400069438,255.0,0.0,0.0,1.0
PageHinkley,0.36473684210526314,,960.0,49.31194900200353,149.0,1.0,0.0,0.0
RDDM,0.36473684210526314,,64024.0,39.97746599998209,6.0,1.0,2.0,0.0
SeqDrift2,0.36473684210526314,,30272.0,46.027266998862615,199.0,1.0,0.0,0.0
ADWIN,0.36473684210526314,,6504.0,65.25062500077183,55.0,1.0,0.0,0.0
BWAF,0.36473684210526314,,1024.0,105.25855399828288,18.0,1.0,4.0,0.0
CDDM,0.36473684210526314,,8944.0,93.90579400132992,113.0,1.0,0.0,0.0
CUSUM,0.36473684210526314,,880.0,36.480531001870986,115.0,1.0,0.0,0.0
DDM,0.36473684210526314,,904.0,37.85228600099799,26.0,1.0,1.0,0.0
EDDM,0.36473684210526314,,1472.0,36.969644999771845,204.0,1.0,4.0,0.0
EWMA,0.36473684210526314,,960.0,39.286772000195924,255.0,0.0,6.0,1.0
FHDDM,0.36473684210526314,,1744.0,36.37250099927769,56.0,1.0,0.0,0.0
FHDDMS,0.36473684210526314,,1920.0,50.97596699852147,25.0,1.0,0.0,0.0
FHDDMS.add,0.36473684210526314,,1224.0,39.900542000395944,24.0,1.0,0.0,0.0
HDDM.A.test,0.36473684210526314,,1264.0,50.99647500173887,49.0,1.0,0.0,0.0
HDDM.W.test,0.36473684210526314,,2520.0,52.4759739964793,13.0,1.0,0.0,0.0
MDDM.A.100,0.36473684210526314,,1976.0,88.28690200243727,24.0,1.0,0.0,0.0
MDDM.E.100,0.36473684210526314,,1968.0,71.15516100020614,34.0,1.0,0.0,0.0
MDDM.G.100,0.36473684210526314,,1968.0,78.71283300119103,44.0,1.0,0.0,0.0
NO_DETECTION,0.36473684210526314,,320.0,33.012294999934966,255.0,0.0,0.0,1.0
PageHinkley,0.36473684210526314,,960.0,35.20805100197322,146.0,1.0,0.0,0.0
RDDM,0.36473684210526314,,64024.0,39.61288700156729,13.0,1.0,0.0,0.0
SeqDrift2,0.36473684210526314,,30272.0,45.840432998375036,199.0,1.0,0.0,0.0
ADWIN,0.36473684210526314,,6536.0,66.00484799855622,55.0,1.0,0.0,0.0
BWAF,0.36473684210526314,,1024.0,99.38608300217311,4.0,1.0,1.0,0.0
CDDM,0.36473684210526314,,8944.0,90.88350900128717,90.0,1.0,0.0,0.0
CUSUM,0.36473684210526314,,880.0,51.37718999685603,105.0,1.0,0.0,0.0
DDM,0.36473684210526314,,904.0,50.19625099885161,62.0,1.0,0.0,0.0
EDDM,0.36473684210526314,,1472.0,46.33552100131055,27.0,1.0,4.0,0.0
EWMA,0.36473684210526314,,960.0,40.92050100007327,5.0,1.0,4.0,0.0
FHDDM,0.36473684210526314,,1744.0,36.32771099728416,42.0,1.0,0.0,0.0
FHDDMS,0.36473684210526314,,1920.0,53.43882300076075,51.0,1.0,0.0,0.0
FHDDMS.add,0.36473684210526314,,1224.0,40.260370002215495,74.0,1.0,0.0,0.0
HDDM.A.test,0.36473684210526314,,1296.0,51.669127999048214,87.0,1.0,0.0,0.0
HDDM.W.test,0.36473684210526314,,2520.0,53.60520300018834,51.0,1.0,0.0,0.0
MDDM.A.100,0.36473684210526314,,1976.0,88.41460099938558,45.0,1.0,0.0,0.0
MDDM.E.100,0.36473684210526314,,1968.0,71.99310800206149,32.0,1.0,0.0,0.0
MDDM.G.100,0.36473684210526314,,1968.0,83.50051000161329,36.0,1.0,0.0,0.0
NO_DETECTION,0.36473684210526314,,320.0,33.757581000827486,255.0,0.0,0.0,1.0
PageHinkley,0.36473684210526314,,960.0,34.86483500091708,125.0,1.0,0.0,0.0
RDDM,0.36473684210526314,,63976.0,39.63518300224678,10.0,1.0,3.0,0.0
SeqDrift2,0.36473684210526314,,30272.0,45.60386999946786,199.0,1.0,0.0,0.0
ADWIN,0.36473684210526314,,6536.0,65.87382900033845,55.0,1.0,0.0,0.0
BWAF,0.36473684210526314,,1024.0,100.61890400174889,4.0,1.0,2.0,0.0
CDDM,0.36473684210526314,,8944.0,92.35424700091244,81.0,1.0,0.0,0.0
CUSUM,0.36473684210526314,,880.0,48.34312800085172,123.0,1.0,0.0,0.0
DDM,0.36473684210526314,,904.0,36.63945999869611,60.0,1.0,2.0,0.0
EDDM,0.36473684210526314,,1472.0,34.111935001419624,20.0,1.0,6.0,0.0
EWMA,0.36473684210526314,,960.0,40.07733000253211,39.0,1.0,4.0,0.0
FHDDM,0.36473684210526314,,1744.0,36.440436997509096,63.0,1.0,0.0,0.0
FHDDMS,0.36473684210526314,,1920.0,54.93767500229296,31.0,1.0,0.0,0.0
FHDDMS.add,0.36473684210526314,,1224.0,39.807553999708034,49.0,1.0,0.0,0.0
HDDM.A.test,0.36473684210526314,,1296.0,51.27219399946625,15.0,1.0,0.0,0.0
HDDM.W.test,0.36473684210526314,,2520.0,52.27851599920541,16.0,1.0,0.0,0.0
MDDM.A.100,0.36473684210526314,,1976.0,100.28670099927695,57.0,1.0,0.0,0.0
MDDM.E.100,0.36473684210526314,,1968.0,78.30988199930289,48.0,1.0,0.0,0.0
MDDM.G.100,0.36473684210526314,,1968.0,75.54181100204005,48.0,1.0,0.0,0.0
NO_DETECTION,0.36473684210526314,,320.0,33.622348000790225,255.0,0.0,0.0,1.0
PageHinkley,0.36473684210526314,,960.0,34.902692001196556,146.0,1.0,0.0,0.0
RDDM,0.36473684210526314,,63976.0,40.27740499805077,17.0,1.0,1.0,0.0
SeqDrift2,0.36473684210526314,,30272.0,45.0033560009615,199.0,1.0,0.0,0.0
ADWIN,0.36473684210526314,,6568.0,64.632197998435,55.0,1.0,0.0,0.0
BWAF,0.36473684210526314,,1024.0,100.19679900142364,7.0,1.0,3.0,0.0
CDDM,0.36473684210526314,,8944.0,92.7756640012376,87.0,1.0,0.0,0.0
CUSUM,0.36473684210526314,,880.0,47.68051000064588,108.0,1.0,0.0,0.0
DDM,0.36473684210526314,,904.0,48.17628900127602,13.0,1.0,1.0,0.0
EDDM,0.36473684210526314,,1472.0,33.52528200048255,32.0,1.0,1.0,0.0
EWMA,0.36473684210526314,,960.0,40.29196299961768,4.0,1.0,4.0,0.0
FHDDM,0.36473684210526314,,1744.0,37.41659499792149,50.0,1.0,0.0,0.0
FHDDMS,0.36473684210526314,,1920.0,51.00341599973035,35.0,1.0,0.0,0.0
FHDDMS.add,0.36473684210526314,,1224.0,40.094580999721074,24.0,1.0,0.0,0.0
HDDM.A.test,0.36473684210526314,,1264.0,51.14281400165055,18.0,1.0,0.0,0.0
HDDM.W.test,0.36473684210526314,,2520.0,53.45751099957852,26.0,1.0,0.0,0.0
MDDM.A.100,0.36473684210526314,,1976.0,89.02416500131949,36.0,1.0,0.0,0.0
MDDM.E.100,0.36473684210526314,,1968.0,70.94288499865797,29.0,1.0,0.0,0.0
MDDM.G.100,0.36473684210526314,,1968.0,67.01128699933179,35.0,1.0,0.0,0.0
NO_DETECTION,0.36473684210526314,,320.0,32.89015599875711,255.0,0.0,0.0,1.0
PageHinkley,0.36473684210526314,,960.0,35.640707003040006,154.0,1.0,0.0,0.0
RDDM,0.36473684210526314,,64024.0,40.01917699861224,12.0,1.0,3.0,0.0
SeqDrift2,0.36473684210526314,,30272.0,45.6740230001742,199.0,1.0,0.0,0.0
ADWIN,0.36473684210526314,,6560.0,64.77096899834578,55.0,1.0,0.0,0.0
BWAF,0.36473684210526314,,1024.0,105.82931700264453,255.0,0.0,4.0,1.0
CDDM,0.36473684210526314,,8944.0,113.01464599819155,113.0,1.0,0.0,0.0
CUSUM,0.36473684210526314,,880.0,35.94055099893012,144.0,1.0,0.0,0.0
DDM,0.36473684210526314,,904.0,37.44500499669812,72.0,1.0,0.0,0.0
EDDM,0.36473684210526314,,1472.0,36.25924000152736,19.0,1.0,5.0,0.0
EWMA,0.36473684210526314,,960.0,40.393900002527516,5.0,1.0,5.0,0.0
FHDDM,0.36473684210526314,,1744.0,36.19530500145629,52.0,1.0,0.0,0.0
FHDDMS,0.36473684210526314,,1920.0,51.0746760010079,20.0,1.0,0.0,0.0
FHDDMS.add,0.36473684210526314,,1224.0,38.7639250002394,74.0,1.0,0.0,0.0
HDDM.A.test,0.36473684210526314,,1296.0,50.6871850011521,4.0,1.0,0.0,0.0
HDDM.W.test,0.36473684210526314,,2520.0,63.230669002223294,21.0,1.0,0.0,0.0
MDDM.A.100,0.36473684210526314,,1976.0,101.13288600041415,34.0,1.0,0.0,0.0
MDDM.E.100,0.36473684210526314,,1968.0,78.14331800182117,36.0,1.0,0.0,0.0
MDDM.G.100,0.36473684210526314,,1968.0,66.5036919999693,30.0,1.0,0.0,0.0
NO_DETECTION,0.36473684210526314,,320.0,33.21963899725233,255.0,0.0,0.0,1.0
PageHinkley,0.36473684210526314,,960.0,35.854737001500325,158.0,1.0,0.0,0.0
RDDM,0.36473684210526314,,64024.0,39.4119779994071,17.0,1.0,0.0,0.0
SeqDrift2,0.36473684210526314,,30272.0,45.71745499924873,199.0,1.0,0.0,0.0
ADWIN,0.36473684210526314,,6592.0,65.62757999927271,55.0,1.0,0.0,0.0
BWAF,0.36473684210526314,,1024.0,105.1726929981669,7.0,1.0,0.0,0.0
CDDM,0.36473684210526314,,8944.0,95.08872600054019,81.0,1.0,0.0,0.0
CUSUM,0.36473684210526314,,880.0,37.26547900078003,123.0,1.0,0.0,0.0
DDM,0.36473684210526314,,904.0,37.45061199879274,33.0,1.0,0.0,0.0
EDDM,0.36473684210526314,,1472.0,34.55923100045766,44.0,1.0,0.0,0.0
EWMA,0.36473684210526314,,960.0,40.12176399919554,109.0,1.0,4.0,0.0
FHDDM,0.36473684210526314,,1744.0,35.60254299736698,65.0,1.0,0.0,0.0
FHDDMS,0.36473684210526314,,1920.0,52.00554000111879,56.0,1.0,0.0,0.0
FHDDMS.add,0.36473684210526314,,1224.0,40.39565900166053,24.0,1.0,0.0,0.0
HDDM.A.test,0.36473684210526314,,1264.0,58.107570999709424,7.0,1.0,0.0,0.0
HDDM.W.test,0.36473684210526314,,2520.0,64.98019399805344,41.0,1.0,0.0,0.0
MDDM.A.100,0.36473684210526314,,1976.0,102.83156399964355,36.0,1.0,0.0,0.0
MDDM.E.100,0.36473684210526314,,1968.0,70.67277899841429,31.0,1.0,0.0,0.0
MDDM.G.100,0.36473684210526314,,1968.0,67.36120899950038,43.0,1.0,0.0,0.0
NO_DETECTION,0.36473684210526314,,320.0,32.82835299978615,255.0,0.0,0.0,1.0
PageHinkley,0.36473684210526314,,960.0,35.4771759994037,255.0,0.0,1.0,1.0
RDDM,0.36473684210526314,,63976.0,40.39759599982062,31.0,1.0,1.0,0.0
SeqDrift2,0.36473684210526314,,30272.0,45.45590199995786,199.0,1.0,0.0,0.0
ADWIN,0.4168421052631579,,6536.0,65.50643900118303,55.0,1.0,0.0,0.0
BWAF,0.4168421052631579,,1024.0,100.1686849995167,17.0,1.0,2.0,0.0
CDDM,0.4168421052631579,,8944.0,99.07452799961902,116.0,1.0,0.0,0.0
CUSUM,0.4168421052631579,,880.0,35.820215998683125,115.0,1.0,0.0,0.0
DDM,0.4168421052631579,,904.0,37.48564399938914,40.0,1.0,3.0,0.0
EDDM,0.4168421052631579,,1472.0,33.919704001164064,8.0,1.0,1.0,0.0
EWMA,0.4168421052631579,,960.0,40.33362699919962,1.0,1.0,2.0,0.0
FHDDM,0.4168421052631579,,1744.0,38.21778900237405,55.0,1.0,0.0,0.0
FHDDMS,0.4168421052631579,,1920.0,52.17992700272589,77.0,1.0,0.0,0.0
FHDDMS.add,0.4168421052631579,,1224.0,40.157873001589905,49.0,1.0,0.0,0.0
HDDM.A.test,0.4168421052631579,,1264.0,54.24288100039121,21.0,1.0,0.0,0.0
HDDM.W.test,0.4168421052631579,,2520.0,52.78282899962505,62.0,1.0,0.0,0.0
MDDM.A.100,0.4168421052631579,,1976.0,88.28959499805933,29.0,1.0,0.0,0.0
MDDM.E.100,0.4168421052631579,,1968.0,66.141207000328,63.0,1.0,0.0,0.0
MDDM.G.100,0.4168421052631579,,1968.0,68.8295059990196,35.0,1.0,0.0,0.0
NO_DETECTION,0.4168421052631579,,320.0,32.977997998386854,255.0,0.0,0.0,1.0
PageHinkley,0.4168421052631579,,960.0,35.30550199866411,242.0,1.0,0.0,0.0
RDDM,0.4168421052631579,,64024.0,39.782944000762654,7.0,1.0,0.0,0.0
SeqDrift2,0.4168421052631579,,30272.0,52.21197200080496,199.0,1.0,0.0,0.0
ADWIN,0.4168421052631579,,6568.0,65.06858299690066,55.0,1.0,0.0,0.0
BWAF,0.4168421052631579,,1024.0,99.59575000175391,7.0,1.0,3.0,0.0
CDDM,0.4168421052631579,,8944.0,93.17717900194111,114.0,1.0,0.0,0.0
CUSUM,0.4168421052631579,,880.0,36.15084599732654,129.0,1.0,0.0,0.0
DDM,0.4168421052631579,,904.0,37.60176300056628,51.0,1.0,2.0,0.0
EDDM,0.4168421052631579,,1440.0,34.42433899908792,20.0,1.0,4.0,0.0
EWMA,0.4168421052631579,,960.0,40.71958600252401,9.0,1.0,5.0,0.0
FHDDM,0.4168421052631579,,1744.0,49.3999749996874,47.0,1.0,0.0,0.0
FHDDMS,0.4168421052631579,,1920.0,50.98942100084969,18.0,1.0,0.0,0.0
FHDDMS.add,0.4168421052631579,,1224.0,39.827150001656264,74.0,1.0,0.0,0.0
HDDM.A.test,0.4168421052631579,,1296.0,51.26713099889457,32.0,1.0,0.0,0.0
HDDM.W.test,0.4168421052631579,,2520.0,52.23162199763465,46.0,1.0,0.0,0.0
MDDM.A.100,0.4168421052631579,,1976.0,89.05511299963109,79.0,1.0,0.0,0.0
MDDM.E.100,0.4168421052631579,,1968.0,64.07252200006042,70.0,1.0,0.0,0.0
MDDM.G.100,0.4168421052631579,,1968.0,67.6600109982246,44.0,1.0,0.0,0.0
NO_DETECTION,0.4168421052631579,,320.0,44.201249998877756,255.0,0.0,0.0,1.0
PageHinkley,0.4168421052631579,,960.0,36.063066003407585,135.0,1.0,0.0,0.0
RDDM,0.4168421052631579,,64024.0,39.751945001626154,24.0,1.0,0.0,0.0
SeqDrift2,0.4168421052631579,,30272.0,47.51205999855301,199.0,1.0,0.0,0.0
ADWIN,0.4168421052631579,,6568.0,65.63384199762368,55.0,1.0,0.0,0.0
BWAF,0.4168421052631579,,1024.0,99.45938599776127,9.0,1.0,2.0,0.0
CDDM,0.4168421052631579,,8944.0,92.79976499965414,82.0,1.0,0.0,0.0
CUSUM,0.4168421052631579,,880.0,37.56057299688109,128.0,1.0,0.0,0.0
DDM,0.4168421052631579,,904.0,49.86020400247071,58.0,1.0,0.0,0.0
EDDM,0.4168421052631579,,1440.0,44.21029000150156,41.0,1.0,3.0,0.0
EWMA,0.4168421052631579,,928.0,40.39873900183011,30.0,1.0,5.0,0.0
FHDDM,0.4168421052631579,,1744.0,35.2928289976262,78.0,1.0,0.0,0.0
FHDDMS,0.4168421052631579,,1920.0,50.849182000092696,54.0,1.0,0.0,0.0
FHDDMS.add,0.4168421052631579,,1224.0,40.11881800033734,49.0,1.0,0.0,0.0
HDDM.A.test,0.4168421052631579,,1296.0,51.1865590015077,11.0,1.0,0.0,0.0
HDDM.W.test,0.4168421052631579,,2424.0,53.70646799929091,23.0,1.0,0.0,0.0
MDDM.A.100,0.4168421052631579,,1976.0,89.14207999987411,59.0,1.0,0.0,0.0
MDDM.E.100,0.4168421052631579,,1968.0,74.12808599838172,65.0,1.0,0.0,0.0
MDDM.G.100,0.4168421052631579,,1968.0,80.63036600287887,35.0,1.0,0.0,0.0
NO_DETECTION,0.4168421052631579,,320.0,33.08808099973248,255.0,0.0,0.0,1.0
PageHinkley,0.4168421052631579,,960.0,36.23760100163054,127.0,1.0,0.0,0.0
RDDM,0.4168421052631579,,64024.0,39.30500899878098,23.0,1.0,1.0,0.0
SeqDrift2,0.4168421052631579,,30272.0,45.18370000005234,199.0,1.0,0.0,0.0
ADWIN,0.4168421052631579,,6600.0,65.70127300074091,55.0,1.0,0.0,0.0
BWAF,0.4168421052631579,,1024.0,100.91945300155203,6.0,1.0,2.0,0.0
CDDM,0.4168421052631579,,8944.0,92.989133001538,100.0,1.0,0.0,0.0
CUSUM,0.4168421052631579,,880.0,50.28725300144288,126.0,1.0,0.0,0.0
DDM,0.4168421052631579,,904.0,38.08679500070866,46.0,1.0,2.0,0.0
EDDM,0.4168421052631579,,1472.0,33.96144200087292,25.0,1.0,3.0,0.0
EWMA,0.4168421052631579,,960.0,41.135354000289226,7.0,1.0,3.0,0.0
FHDDM,0.4168421052631579,,1744.0,36.349428999528755,67.0,1.0,0.0,0.0
FHDDMS,0.4168421052631579,,1920.0,53.735065997898346,65.0,1.0,0.0,0.0
FHDDMS.add,0.4168421052631579,,1224.0,40.430590001051314,49.0,1.0,0.0,0.0
HDDM.A.test,0.4168421052631579,,1264.0,56.13489700044738,33.0,1.0,0.0,0.0
HDDM.W.test,0.4168421052631579,,2520.0,52.78251299750991,92.0,1.0,0.0,0.0
MDDM.A.100,0.4168421052631579,,1976.0,103.413332002674,55.0,1.0,0.0,0.0
MDDM.E.100,0.4168421052631579,,1968.0,64.98944100167137,35.0,1.0,0.0,0.0
MDDM.G.100,0.4168421052631579,,1968.0,67.94866800191812,36.0,1.0,0.0,0.0
NO_DETECTION,0.4168421052631579,,320.0,33.19846799786319,255.0,0.0,0.0,1.0
PageHinkley,0.4168421052631579,,960.0,35.66742299881298,112.0,1.0,0.0,0.0
